year,country,indicator,value
1970,France,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),614501.57
1970,United Kingdom,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),839587.41
1970,Indonesia,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),339677.08
1970,India,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),746498.11
1970,Italy,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),388249.306
1970,Japan,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),941132.584
1970,"Korea, Rep.",Greenhouse_gas_emissions_(kt_of_CO2 equivalent),88641.352
1970,Mexico,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),210547.8556
1970,Russian Federation,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),2240872.97
1970,Saudi Arabia,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),78220.3308
1970,Turkey,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),94428.85
1970,United States,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),5400503.5
1970,South Africa,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),253769.713
1970,Argentina,Urban population,18836987
1970,Australia,Urban population,10505755
1970,Brazil,Urban population,53176875
1970,Canada,Urban population,16132459
1970,China,Urban population,142386810
1970,German,Urban population,56496072
1970,European Union,Urban population,290265110
1970,France,Urban population,36918571
1970,United Kingdom,Urban population,42925829
1970,Indonesia,Urban population,19596343
1970,India,Urban population,109705503
1970,Italy,Urban population,34592379
1970,Japan,Urban population,75000056
1970,"Korea, Rep.",Urban population,13123306
1970,Mexico,Urban population,30392017
1970,Russian Federation,Urban population,81464683
1970,Saudi Arabia,Urban population,2840512
1970,Turkey,Urban population,13334606
1970,United States,Urban population,150922373
1970,South Africa,Urban population,10551339
1971,Argentina,Agricultural_land_(sq. km),1291540
1971,Australia,Agricultural_land_(sq. km),4832530
1971,Brazil,Agricultural_land_(sq. km),1996320
1971,Canada,Agricultural_land_(sq. km),686610
1971,China,Agricultural_land_(sq. km),3792500
1971,German,Agricultural_land_(sq. km),189520
1971,European Union,Agricultural_land_(sq. km),2020915.999
1971,France,Agricultural_land_(sq. km),326230
1971,United Kingdom,Agricultural_land_(sq. km),188430
1971,Indonesia,Agricultural_land_(sq. km),383500
1971,India,Agricultural_land_(sq. km),1778170
1971,Italy,Agricultural_land_(sq. km),176490
1971,Japan,Agricultural_land_(sq. km),65410
1971,"Korea, Rep.",Agricultural_land_(sq. km),22990
1971,Mexico,Agricultural_land_(sq. km),969380
1971,Saudi Arabia,Agricultural_land_(sq. km),864670
1971,Turkey,Agricultural_land_(sq. km),383140
1971,United States,Agricultural_land_(sq. km),4333000
1971,South Africa,Agricultural_land_(sq. km),953900
1971,Argentina,CO2_Emissions(kt),88939.418
1971,Australia,CO2_Emissions(kt),152774.554
1971,Brazil,CO2_Emissions(kt),102635.663
1971,Canada,CO2_Emissions(kt),352607.719
1971,China,CO2_Emissions(kt),876633.02
1971,European Union,CO2_Emissions(kt),3846741.985
1971,France,CO2_Emissions(kt),462434.369
1971,United Kingdom,CO2_Emissions(kt),660863.073
1971,Indonesia,CO2_Emissions(kt),38987.544
1971,India,CO2_Emissions(kt),205869.047
1971,Italy,CO2_Emissions(kt),311588.657
1971,Japan,CO2_Emissions(kt),797543.164
1971,"Korea, Rep.",CO2_Emissions(kt),58616.995
1971,Mexico,CO2_Emissions(kt),126339.151
1971,Saudi Arabia,CO2_Emissions(kt),59808.77
1971,Turkey,CO2_Emissions(kt),47733.339
1971,United States,CO2_Emissions(kt),4356770.034
1971,South Africa,CO2_Emissions(kt),168568.323
1971,Argentina,Population,24259561
1971,Australia,Population,12937000
1971,Brazil,Population,97482920
1971,Canada,Population,21962032
1971,China,Population,841105000
1971,German,Population,78312842
1971,European Union,Population,444288192
1971,France,Population,52371342
1971,United Kingdom,Population,55896223
1971,Indonesia,Population,117880144
1971,India,Population,567868018
1971,Italy,Population,54073490
1971,Japan,Population,105697000
1971,"Korea, Rep.",Population,32882704
1971,Mexico,Population,53076373
1971,Russian Federation,Population,131155000
1971,Saudi Arabia,Population,6100626
1971,Turkey,Population,35720599
1971,United States,Population,207661000
1971,South Africa,Population,22665271
1971,Argentina,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),213551.7884
1971,Australia,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),314446.149
1971,Brazil,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),968552.518
1971,Canada,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),512428.63
1971,China,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),1914331.77
1971,German,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),1283784.3
1971,European Union,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),5471160.02
1971,France,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),629907.505
1971,United Kingdom,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),837410.77
1971,Indonesia,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),294004.88
1971,India,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),754018.475
1971,Italy,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),398701.797
1971,Japan,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),960481.941
1971,"Korea, Rep.",Greenhouse_gas_emissions_(kt_of_CO2 equivalent),89248.78
1971,Mexico,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),215289.415
1971,Russian Federation,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),2244826.89
1971,Saudi Arabia,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),94020.5889
1971,Turkey,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),99374.045
1971,United States,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),5440420.62
1971,South Africa,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),250418.763
1971,Argentina,Urban population,19242926
1971,Australia,Urban population,10887779
1971,Brazil,Urban population,55461933
1971,Canada,Urban population,16710910
1971,China,Urban population,145443877
1971,German,Urban population,56645245
1971,European Union,Urban population,293449371
1971,France,Urban population,37424037
1971,United Kingdom,Urban population,43056861
1971,Indonesia,Urban population,20438059
1971,India,Urban population,113522495
1971,Italy,Urban population,35012585
1971,Japan,Urban population,76805782
1971,"Korea, Rep.",Urban population,13896560
1971,Mexico,Urban population,31728525
1971,Russian Federation,Urban population,82992261
1971,Saudi Arabia,Urban population,3092285
1971,Turkey,Urban population,13911387
1971,United States,Urban population,152865492
1971,South Africa,Urban population,10849639
1972,Argentina,Agricultural_land_(sq. km),1290280
1972,Australia,Agricultural_land_(sq. km),4844570
1972,Brazil,Agricultural_land_(sq. km),2028370
1972,Canada,Agricultural_land_(sq. km),686130
1972,China,Agricultural_land_(sq. km),3838700
1972,German,Agricultural_land_(sq. km),189490
1972,European Union,Agricultural_land_(sq. km),2013938
1972,France,Agricultural_land_(sq. km),325150
1972,United Kingdom,Agricultural_land_(sq. km),187560
1972,Indonesia,Agricultural_land_(sq. km),383500
1972,India,Agricultural_land_(sq. km),1779460
1972,Italy,Agricultural_land_(sq. km),175080
1972,Japan,Agricultural_land_(sq. km),64840
1972,"Korea, Rep.",Agricultural_land_(sq. km),22700
1972,Mexico,Agricultural_land_(sq. km),971500
1972,Saudi Arabia,Agricultural_land_(sq. km),865170
1972,Turkey,Agricultural_land_(sq. km),388260
1972,United States,Agricultural_land_(sq. km),4323000
1972,South Africa,Agricultural_land_(sq. km),951950
1972,Argentina,CO2_Emissions(kt),90156.862
1972,Australia,CO2_Emissions(kt),157486.649
1972,Brazil,CO2_Emissions(kt),114362.729
1972,Canada,CO2_Emissions(kt),381136.979
1972,China,CO2_Emissions(kt),931575.681
1972,European Union,CO2_Emissions(kt),3999496.06
1972,France,CO2_Emissions(kt),480729.032
1972,United Kingdom,CO2_Emissions(kt),648486.948
1972,Indonesia,CO2_Emissions(kt),43340.273
1972,India,CO2_Emissions(kt),217849.136
1972,Italy,CO2_Emissions(kt),328970.237
1972,Japan,CO2_Emissions(kt),853373.239
1972,"Korea, Rep.",CO2_Emissions(kt),60336.818
1972,Mexico,CO2_Emissions(kt),132459.374
1972,Saudi Arabia,CO2_Emissions(kt),70344.061
1972,Turkey,CO2_Emissions(kt),53857.229
1972,United States,CO2_Emissions(kt),4564952.958
1972,South Africa,CO2_Emissions(kt),171725.61
1972,Argentina,Population,24653175
1972,Australia,Population,13177000
1972,Brazil,Population,99859383
1972,Canada,Population,22218463
1972,China,Population,862030000
1972,German,Population,78688452
1972,European Union,Population,447081048
1972,France,Population,52793138
1972,United Kingdom,Population,56086065
1972,Indonesia,Population,121017314
1972,India,Population,581087256
1972,Italy,Population,54381345
1972,Japan,Population,107188000
1972,"Korea, Rep.",Population,33505406
1972,Mexico,Population,54689943
1972,Russian Federation,Population,131909000
1972,Saudi Arabia,Population,6392970
1972,Turkey,Population,36587261
1972,United States,Population,209896000
1972,South Africa,Population,23281508
1972,Argentina,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),223912.2788
1972,Australia,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),355430.771
1972,Brazil,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),1138194.337
1972,Canada,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),497317.478
1972,China,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),1999689.065
1972,German,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),1300781.18
1972,European Union,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),5618696.692
1972,France,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),650356.94
1972,United Kingdom,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),822151.68
1972,Indonesia,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),733432.92
1972,India,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),767242.36
1972,Italy,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),416781.6244
1972,Japan,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),1009126.08
1972,"Korea, Rep.",Greenhouse_gas_emissions_(kt_of_CO2 equivalent),91340.252
1972,Mexico,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),229445.067
1972,Russian Federation,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),2405407.75
1972,Saudi Arabia,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),121325.1278
1972,Turkey,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),108791.1739
1972,United States,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),5704297.25
1972,South Africa,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),250958.915
1972,Argentina,Urban population,19659181
1972,Australia,Urban population,11110846
1972,Brazil,Urban population,57797612
1972,Canada,Urban population,16879589
1972,China,Urban population,148131235
1972,German,Urban population,56961784
1972,European Union,Urban population,296970935
1972,France,Urban population,37937149
1972,United Kingdom,Urban population,43295638
1972,Indonesia,Urban population,21515668
1972,India,Urban population,118082741
1972,Italy,Urban population,35369083
1972,Japan,Urban population,78731730
1972,"Korea, Rep.",Urban population,14639182
1972,Mexico,Urban population,33104916
1972,Russian Federation,Urban population,84524649
1972,Saudi Arabia,Urban population,3369543
1972,Turkey,Urban population,14488555
1972,United States,Urban population,154531732
1972,South Africa,Urban population,11158594
1973,Argentina,Agricultural_land_(sq. km),1289020
1973,Australia,Agricultural_land_(sq. km),4870170
1973,Brazil,Agricultural_land_(sq. km),2058610
1973,Canada,Agricultural_land_(sq. km),685660
1973,China,Agricultural_land_(sq. km),3894800
1973,German,Agricultural_land_(sq. km),188970
1973,European Union,Agricultural_land_(sq. km),2006505.001
1973,France,Agricultural_land_(sq. km),324600
1973,United Kingdom,Agricultural_land_(sq. km),186960
1973,Indonesia,Agricultural_land_(sq. km),383000
1973,India,Agricultural_land_(sq. km),1787510
1973,Italy,Agricultural_land_(sq. km),174820
1973,Japan,Agricultural_land_(sq. km),64470
1973,"Korea, Rep.",Agricultural_land_(sq. km),22710
1973,Mexico,Agricultural_land_(sq. km),974000
1973,Saudi Arabia,Agricultural_land_(sq. km),865700
1973,Turkey,Agricultural_land_(sq. km),387870
1973,United States,Agricultural_land_(sq. km),4312000
1973,South Africa,Agricultural_land_(sq. km),949900
1973,Argentina,CO2_Emissions(kt),94065.884
1973,Australia,CO2_Emissions(kt),170992.21
1973,Brazil,CO2_Emissions(kt),132463.041
1973,Canada,CO2_Emissions(kt),381621.023
1973,China,CO2_Emissions(kt),968542.708
1973,European Union,CO2_Emissions(kt),4203895.412
1973,France,CO2_Emissions(kt),516599.626
1973,United Kingdom,CO2_Emissions(kt),660034.331
1973,Indonesia,CO2_Emissions(kt),49134.133
1973,India,CO2_Emissions(kt),224343.393
1973,Italy,CO2_Emissions(kt),354320.208
1973,Japan,CO2_Emissions(kt),915748.909
1973,"Korea, Rep.",CO2_Emissions(kt),73094.311
1973,Mexico,CO2_Emissions(kt),144292.783
1973,Saudi Arabia,CO2_Emissions(kt),95136.648
1973,Turkey,CO2_Emissions(kt),59486.074
1973,United States,CO2_Emissions(kt),4770194.948
1973,South Africa,CO2_Emissions(kt),173533.441
1973,Argentina,Population,25056478
1973,Australia,Population,13380000
1973,Brazil,Population,102259497
1973,Canada,Population,22491777
1973,China,Population,881940000
1973,German,Population,78936666
1973,European Union,Population,449719264
1973,France,Population,53207734
1973,United Kingdom,Population,56194527
1973,Indonesia,Population,124199687
1973,India,Population,594770134
1973,Italy,Population,54751406
1973,Japan,Population,108079000
1973,"Korea, Rep.",Population,34103149
1973,Mexico,Population,56324303
1973,Russian Federation,Population,132669000
1973,Saudi Arabia,Population,6711923
1973,Turkey,Population,37472336
1973,United States,Population,211909000
1973,South Africa,Population,23913099
1973,Argentina,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),226956.0333
1973,Australia,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),333243.563
1973,Brazil,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),1022867.644
1973,Canada,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),520459.86
1973,China,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),2057487.38
1973,German,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),1364682.32
1973,European Union,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),5899291.108
1973,France,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),691091.495
1973,United Kingdom,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),863336.04
1973,Indonesia,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),409241.71
1973,India,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),773571.615
1973,Italy,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),442434.685
1973,Japan,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),1127133.34
1973,"Korea, Rep.",Greenhouse_gas_emissions_(kt_of_CO2 equivalent),107014.039
1973,Mexico,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),241668.377
1973,Russian Federation,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),2450946.31
1973,Saudi Arabia,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),162521.6331
1973,Turkey,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),115255.655
1973,United States,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),5912971.38
1973,South Africa,Greenhouse_gas_emissions_(kt_of_CO2 equivalent),269278.453
1973,Argentina,Urban population,20084772
1973,Australia,Urban population,11303156
1973,Brazil,Urban population,60184827
1973,Canada,Urban population,17060238
1973,China,Urban population,151552570
1973,German,Urban population,57186457
1973,European Union,Urban population,300329967
1973,France,Urban population,38445780
1973,United Kingdom,Urban population,43470962
1973,Indonesia,Urban population,22703703
1973,India,Urban population,122837876
1973,Italy,Urban population,35720365
1973,Japan,Urban population,80216234
1973,"Korea, Rep.",Urban population,15391092
1973,Mexico,Urban population,34514970
1973,Russian Federation,Urban population,86061054
1973,Saudi Arabia,Urban population,3672227
1973,Turkey,Urban population,15085613
1973,United States,Urban population,156034954
1973,South Africa,Urban population,11475657
1974,Argentina,Agricultural_land_(sq. km),1287760
1974,Australia,Agricultural_land_(sq. km),4877270
1974,Brazil,Agricultural_land_(sq. km),2100430
1974,Canada,Agricultural_land_(sq. km),685190
1974,China,Agricultural_land_(sq. km),3961000
1974,German,Agricultural_land_(sq. km),188210
1974,European Union,Agricultural_land_(sq. km),2001457
