ID,Sector,Indicator,Unit,Country_code,Country,Year,Variable,Value,Scenario
217,Waste,Waste_generation_(per_capita),t_waste_/_cap,BR,Brazil,2020,projected_current_policy_min,0.38909,Projected
218,Waste,Waste_generation_(per_capita),t_waste_/_cap,BR,Brazil,2025,projected_current_policy_min,0.419385,Projected
219,Waste,Waste_generation_(per_capita),t_waste_/_cap,BR,Brazil,2030,projected_current_policy_min,0.44822,Projected
220,Waste,Waste_generation_(per_capita),t_waste_/_cap,BR,Brazil,2050,projected_current_policy_min,0.547865,Projected
221,Waste,Waste_generation_(per_capita),t_waste_/_cap,BR,Brazil,2025,projected_current_policy_min,0.527897637,Projected
222,Macro,Emissions_per_capita,tCO2e_/_cap,BR,Brazil,2015,projected_current_policy_min,5.080250174,Projected
223,Macro,Emissions_per_capita,tCO2e_/_cap,BR,Brazil,2020,projected_current_policy_min,4.867865427,Projected
224,Macro,Emissions_per_capita,tCO2e_/_cap,BR,Brazil,2025,projected_current_policy_min,4.832724753,Projected
225,Macro,Emissions_per_capita,tCO2e_/_cap,BR,Brazil,2030,projected_current_policy_min,4.889768471,Projected
226,Macro,Emissions_per_capita,tCO2e_/_cap,BR,Brazil,2015,projected_current_policy_min,5.080250174,Projected
227,Macro,Emissions_per_capita,tCO2e_/_cap,BR,Brazil,2020,projected_current_policy_min,4.873465098,Projected
228,Macro,Emissions_per_capita,tCO2e_/_cap,BR,Brazil,2025,projected_current_policy_min,4.840407496,Projected
229,Macro,Emissions_per_capita,tCO2e_/_cap,BR,Brazil,2030,projected_current_policy_min,4.901654422,Projected
230,Macro,Primary_energy_demand_per_capita,GJ_(primary)_/_cap,BR,Brazil,2015,projected_current_policy_min,60.0244281,Projected
231,Macro,Primary_energy_demand_per_capita,GJ_(primary)_/_cap,BR,Brazil,2020,projected_current_policy_min,57.86004986,Projected
232,Macro,Primary_energy_demand_per_capita,GJ_(primary)_/_cap,BR,Brazil,2025,projected_current_policy_min,60.27379564,Projected
233,Macro,Primary_energy_demand_per_capita,GJ_(primary)_/_cap,BR,Brazil,2030,projected_current_policy_min,64.08463072,Projected
234,Macro,Primary_energy_demand_per_capita,GJ_(primary)_/_cap,BR,Brazil,2015,projected_current_policy_min,60.0244281,Projected
235,Macro,Primary_energy_demand_per_capita,GJ_(primary)_/_cap,BR,Brazil,2020,projected_current_policy_min,57.86004986,Projected
236,Macro,Primary_energy_demand_per_capita,GJ_(primary)_/_cap,BR,Brazil,2025,projected_current_policy_min,60.27379564,Projected
237,Macro,Primary_energy_demand_per_capita,GJ_(primary)_/_cap,BR,Brazil,2030,projected_current_policy_min,64.08463072,Projected
238,Macro,Final_energy_demand_per_capita,GJ_(final)_/_cap,BR,Brazil,2015,projected_current_policy_min,45.69940327,Projected
239,Macro,Final_energy_demand_per_capita,GJ_(final)_/_cap,BR,Brazil,2020,projected_current_policy_min,46.32680709,Projected
240,Macro,Final_energy_demand_per_capita,GJ_(final)_/_cap,BR,Brazil,2025,projected_current_policy_min,48.63212795,Projected
241,Macro,Final_energy_demand_per_capita,GJ_(final)_/_cap,BR,Brazil,2030,projected_current_policy_min,51.45080352,Projected
242,Macro,Final_energy_demand_per_capita,GJ_(final)_/_cap,BR,Brazil,2015,projected_current_policy_min,45.69940327,Projected
243,Macro,Final_energy_demand_per_capita,GJ_(final)_/_cap,BR,Brazil,2020,projected_current_policy_min,46.32680709,Projected
244,Macro,Final_energy_demand_per_capita,GJ_(final)_/_cap,BR,Brazil,2025,projected_current_policy_min,48.63212795,Projected
245,Macro,Final_energy_demand_per_capita,GJ_(final)_/_cap,BR,Brazil,2030,projected_current_policy_min,51.45080352,Projected
246,Macro,GDP_per_capita,thousand_USD2012_(PPP)_/_cap,BR,Brazil,2015,projected_current_policy_min,14.80068522,Projected
247,Macro,GDP_per_capita,thousand_USD2012_(PPP)_/_cap,BR,Brazil,2020,projected_current_policy_min,15.03772738,Projected
248,Macro,GDP_per_capita,thousand_USD2012_(PPP)_/_cap,BR,Brazil,2025,projected_current_policy_min,16.32109965,Projected
249,Macro,GDP_per_capita,thousand_USD2012_(PPP)_/_cap,BR,Brazil,2030,projected_current_policy_min,18.45006383,Projected
250,Macro,GDP_per_capita,thousand_USD2012_(PPP)_/_cap,BR,Brazil,2015,projected_current_policy_min,14.80068522,Projected
251,Macro,GDP_per_capita,thousand_USD2012_(PPP)_/_cap,BR,Brazil,2020,projected_current_policy_min,15.03772738,Projected
252,Macro,GDP_per_capita,thousand_USD2012_(PPP)_/_cap,BR,Brazil,2025,projected_current_policy_min,16.32109965,Projected
253,Macro,GDP_per_capita,thousand_USD2012_(PPP)_/_cap,BR,Brazil,2030,projected_current_policy_min,18.45006383,Projected
254,Macro,Emissions_intensity_of_GDP,tCO2e_/_thsd._USD2012_(PPP),BR,Brazil,2015,projected_current_policy_min,0.343244255,Projected
255,Macro,Emissions_intensity_of_GDP,tCO2e_/_thsd._USD2012_(PPP),BR,Brazil,2020,projected_current_policy_min,0.323710179,Projected
256,Macro,Emissions_intensity_of_GDP,tCO2e_/_thsd._USD2012_(PPP),BR,Brazil,2025,projected_current_policy_min,0.296102889,Projected
257,Macro,Emissions_intensity_of_GDP,tCO2e_/_thsd._USD2012_(PPP),BR,Brazil,2030,projected_current_policy_min,0.265027185,Projected
258,Macro,Emissions_intensity_of_GDP,tCO2e_/_thsd._USD2012_(PPP),BR,Brazil,2015,projected_current_policy_min,0.343244255,Projected
259,Macro,Emissions_intensity_of_GDP,tCO2e_/_thsd._USD2012_(PPP),BR,Brazil,2020,projected_current_policy_min,0.324082554,Projected
260,Macro,Emissions_intensity_of_GDP,tCO2e_/_thsd._USD2012_(PPP),BR,Brazil,2025,projected_current_policy_min,0.296573613,Projected
261,Macro,Emissions_intensity_of_GDP,tCO2e_/_thsd._USD2012_(PPP),BR,Brazil,2030,projected_current_policy_min,0.265671407,Projected
262,Macro,Primary_energy_intensity_of_GDP,TJ_(primary)_/_mln._USD2012_(PPP),BR,Brazil,2015,projected_current_policy_min,4.055516836,Projected
263,Macro,Primary_energy_intensity_of_GDP,TJ_(primary)_/_mln._USD2012_(PPP),BR,Brazil,2020,projected_current_policy_min,3.847659184,Projected
264,Macro,Primary_energy_intensity_of_GDP,TJ_(primary)_/_mln._USD2012_(PPP),BR,Brazil,2025,projected_current_policy_min,3.692998445,Projected
265,Macro,Primary_energy_intensity_of_GDP,TJ_(primary)_/_mln._USD2012_(PPP),BR,Brazil,2030,projected_current_policy_min,3.473409703,Projected
266,Macro,Primary_energy_intensity_of_GDP,TJ_(primary)_/_mln._USD2012_(PPP),BR,Brazil,2015,projected_current_policy_min,4.055516836,Projected
267,Macro,Primary_energy_intensity_of_GDP,TJ_(primary)_/_mln._USD2012_(PPP),BR,Brazil,2020,projected_current_policy_min,3.847659184,Projected
268,Macro,Primary_energy_intensity_of_GDP,TJ_(primary)_/_mln._USD2012_(PPP),BR,Brazil,2025,projected_current_policy_min,3.692998445,Projected
269,Macro,Primary_energy_intensity_of_GDP,TJ_(primary)_/_mln._USD2012_(PPP),BR,Brazil,2030,projected_current_policy_min,3.473409703,Projected
270,Macro,Final_energy_intensity_of_GDP,TJ_(final)_/_mln._USD2012_(PPP),BR,Brazil,2015,projected_current_policy_min,3.087654564,Projected
271,Macro,Final_energy_intensity_of_GDP,TJ_(final)_/_mln._USD2012_(PPP),BR,Brazil,2020,projected_current_policy_min,3.080705344,Projected
272,Macro,Final_energy_intensity_of_GDP,TJ_(final)_/_mln._USD2012_(PPP),BR,Brazil,2025,projected_current_policy_min,2.979709026,Projected
273,Macro,Final_energy_intensity_of_GDP,TJ_(final)_/_mln._USD2012_(PPP),BR,Brazil,2030,projected_current_policy_min,2.78865179,Projected
274,Macro,Final_energy_intensity_of_GDP,TJ_(final)_/_mln._USD2012_(PPP),BR,Brazil,2015,projected_current_policy_min,3.087654564,Projected
275,Macro,Final_energy_intensity_of_GDP,TJ_(final)_/_mln._USD2012_(PPP),BR,Brazil,2020,projected_current_policy_min,3.080705344,Projected
276,Macro,Final_energy_intensity_of_GDP,TJ_(final)_/_mln._USD2012_(PPP),BR,Brazil,2025,projected_current_policy_min,2.979709026,Projected
277,Macro,Final_energy_intensity_of_GDP,TJ_(final)_/_mln._USD2012_(PPP),BR,Brazil,2030,projected_current_policy_min,2.78865179,Projected
278,Macro,Emissions_intensity_of_primary_energy,tCO2_/_TJ_(primary),BR,Brazil,2015,projected_current_policy_min,33.689916,Projected
279,Macro,Emissions_intensity_of_primary_energy,tCO2_/_TJ_(primary),BR,Brazil,2020,projected_current_policy_min,31.90868316,Projected
280,Macro,Emissions_intensity_of_primary_energy,tCO2_/_TJ_(primary),BR,Brazil,2025,projected_current_policy_min,30.01602305,Projected
281,Macro,Emissions_intensity_of_primary_energy,tCO2_/_TJ_(primary),BR,Brazil,2030,projected_current_policy_min,28.91592583,Projected
282,Macro,Emissions_intensity_of_primary_energy,tCO2_/_TJ_(primary),BR,Brazil,2015,projected_current_policy_min,33.689916,Projected
283,Macro,Emissions_intensity_of_primary_energy,tCO2_/_TJ_(primary),BR,Brazil,2020,projected_current_policy_min,32.00546274,Projected
284,Macro,Emissions_intensity_of_primary_energy,tCO2_/_TJ_(primary),BR,Brazil,2025,projected_current_policy_min,30.14348711,Projected
285,Macro,Emissions_intensity_of_primary_energy,tCO2_/_TJ_(primary),BR,Brazil,2030,projected_current_policy_min,29.10139855,Projected
286,Macro,Fossil_fuel_share,%_fossil_fuels,BR,Brazil,2020,projected_current_policy_min,56.06373196,Projected
287,Macro,Fossil_fuel_share,%_fossil_fuels,BR,Brazil,2030,projected_current_policy_min,54.96209772,Projected
288,Macro,Fossil_fuel_share,%_fossil_fuels,BR,Brazil,2050,projected_current_policy_min,54.34155929,Projected
289,Macro,Fossil_fuel_share,%_fossil_fuels,BR,Brazil,2015,projected_current_policy_min,58.0300697,Projected
290,Macro,Fossil_fuel_share,%_fossil_fuels,BR,Brazil,2020,projected_current_policy_min,56.53563911,Projected
291,Macro,Fossil_fuel_share,%_fossil_fuels,BR,Brazil,2025,projected_current_policy_min,55.18546836,Projected
292,Macro,Fossil_fuel_share,%_fossil_fuels,BR,Brazil,2030,projected_current_policy_min,55.10468528,Projected
293,Macro,Coal_share_in_energy_supply_in_Primary_Energy,%_coal,BR,Brazil,2015,projected_current_policy_min,5.989664388,Projected
294,Macro,Coal_share_in_energy_supply_in_Primary_Energy,%_coal,BR,Brazil,2020,projected_current_policy_min,5.745193081,Projected
295,Macro,Coal_share_in_energy_supply_in_Primary_Energy,%_coal,BR,Brazil,2025,projected_current_policy_min,5.524320993,Projected
296,Macro,Coal_share_in_energy_supply_in_Primary_Energy,%_coal,BR,Brazil,2030,projected_current_policy_min,5.108279254,Projected
297,Macro,Coal_share_in_energy_supply_in_Primary_Energy,%_coal,BR,Brazil,2020,projected_current_policy_min,6.765753264,Projected
298,Macro,Coal_share_in_energy_supply_in_Primary_Energy,%_coal,BR,Brazil,2030,projected_current_policy_min,6.616130291,Projected
299,Macro,Coal_share_in_energy_supply_in_Primary_Energy,%_coal,BR,Brazil,2050,projected_current_policy_min,8.135422841,Projected
300,Oil_and_Gas,Oil_and_Gas_emissions_intensity,tCO2e_/_ktoe,CA,Canada,2015,projected_current_policy_min,508.9550309,Projected
301,Oil_and_Gas,Oil_and_Gas_emissions_intensity,tCO2e_/_ktoe,CA,Canada,2020,projected_current_policy_min,495.507876,Projected
302,Oil_and_Gas,Oil_and_Gas_emissions_intensity,tCO2e_/_ktoe,CA,Canada,2025,projected_current_policy_min,495.9917977,Projected
303,Oil_and_Gas,Oil_and_Gas_emissions_intensity,tCO2e_/_ktoe,CA,Canada,2030,projected_current_policy_min,496.4100181,Projected
304,Oil_and_Gas,Oil_and_Gas_emissions_intensity,tCO2e_/_ktoe,CA,Canada,2015,projected_current_policy_min,508.9550309,Projected
305,Oil_and_Gas,Oil_and_Gas_emissions_intensity,tCO2e_/_ktoe,CA,Canada,2020,projected_current_policy_min,495.507876,Projected
306,Oil_and_Gas,Oil_and_Gas_emissions_intensity,tCO2e_/_ktoe,CA,Canada,2025,projected_current_policy_min,495.9917977,Projected
307,Oil_and_Gas,Oil_and_Gas_emissions_intensity,tCO2e_/_ktoe,CA,Canada,2030,projected_current_policy_min,496.4100181,Projected
308,Oil_and_Gas,Oil_and_Gas_activity:_production,Mtoe,CA,Canada,2015,projected_current_policy_min,380.19076,Projected
309,Oil_and_Gas,Oil_and_Gas_activity:_production,Mtoe,CA,Canada,2020,projected_current_policy_min,405.64441,Projected
310,Oil_and_Gas,Oil_and_Gas_activity:_production,Mtoe,CA,Canada,2025,projected_current_policy_min,437.507235,Projected
311,Oil_and_Gas,Oil_and_Gas_activity:_production,Mtoe,CA,Canada,2030,projected_current_policy_min,469.37006,Projected
312,Oil_and_Gas,Oil_and_Gas_activity:_production,Mtoe,CA,Canada,2015,projected_current_policy_min,380.19076,Projected
313,Oil_and_Gas,Oil_and_Gas_activity:_production,Mtoe,CA,Canada,2020,projected_current_policy_min,405.64441,Projected
314,Oil_and_Gas,Oil_and_Gas_activity:_production,Mtoe,CA,Canada,2025,projected_current_policy_min,437.507235,Projected
315,Oil_and_Gas,Oil_and_Gas_activity:_production,Mtoe,CA,Canada,2030,projected_current_policy_min,469.37006,Projected
316,Electricity,Electricity_activity_(per_capita),kWh_/_cap,CA,Canada,2015,projected_current_policy_min,13996.09537,Projected
317,Electricity,Electricity_activity_(per_capita),kWh_/_cap,CA,Canada,2020,projected_current_policy_min,13602.57284,Projected
318,Electricity,Electricity_activity_(per_capita),kWh_/_cap,CA,Canada,2025,projected_current_policy_min,13137.80269,Projected
319,Electricity,Electricity_activity_(per_capita),kWh_/_cap,CA,Canada,2030,projected_current_policy_min,12687.64805,Projected
320,Electricity,Electricity_activity_(per_capita),kWh_/_cap,CA,Canada,2015,projected_current_policy_min,13996.09537,Projected
321,Electricity,Electricity_activity_(per_capita),kWh_/_cap,CA,Canada,2020,projected_current_policy_min,13602.57284,Projected
322,Electricity,Electricity_activity_(per_capita),kWh_/_cap,CA,Canada,2025,projected_current_policy_min,13137.80269,Projected
323,Electricity,Electricity_activity_(per_capita),kWh_/_cap,CA,Canada,2030,projected_current_policy_min,12687.64805,Projected
324,Electricity,Electricity_emissions_intensity,gCO2_/_kWh,CA,Canada,2015,projected_current_policy_min,129.8998569,Projected
325,Electricity,Electricity_emissions_intensity,gCO2_/_kWh,CA,Canada,2020,projected_current_policy_min,107.5630252,Projected
326,Electricity,Electricity_emissions_intensity,gCO2_/_kWh,CA,Canada,2025,projected_current_policy_min,81.53078203,Projected
327,Electricity,Electricity_emissions_intensity,gCO2_/_kWh,CA,Canada,2030,projected_current_policy_min,56.01317957,Projected
328,Electricity,Electricity_emissions_intensity,gCO2_/_kWh,CA,Canada,2015,projected_current_policy_min,129.8998569,Projected
329,Electricity,Electricity_emissions_intensity,gCO2_/_kWh,CA,Canada,2020,projected_current_policy_min,107.5630252,Projected
330,Electricity,Electricity_emissions_intensity,gCO2_/_kWh,CA,Canada,2025,projected_current_policy_min,81.53078203,Projected
331,Electricity,Electricity_emissions_intensity,gCO2_/_kWh,CA,Canada,2030,projected_current_policy_min,56.01317957,Projected
332,Electricity,Share_of_renewable_electricity_generation,%_renewables,CA,Canada,2015,projected_current_policy_min,64.69876778,Projected
333,Electricity,Share_of_renewable_electricity_generation,%_renewables,CA,Canada,2020,projected_current_policy_min,66.46844338,Projected
334,Electricity,Share_of_renewable_electricity_generation,%_renewables,CA,Canada,2025,projected_current_policy_min,69.25495318,Projected
335,Electricity,Share_of_renewable_electricity_generation,%_renewables,CA,Canada,2030,projected_current_policy_min,69.90629726,Projected
336,Electricity,Share_of_renewable_electricity_generation,%_renewables,CA,Canada,2015,projected_current_policy_min,64.69876778,Projected
337,Electricity,Share_of_renewable_electricity_generation,%_renewables,CA,Canada,2020,projected_current_policy_min,66.46844338,Projected
338,Electricity,Share_of_renewable_electricity_generation,%_renewables,CA,Canada,2025,projected_current_policy_min,69.25495318,Projected
339,Electricity,Share_of_renewable_electricity_generation,%_renewables,CA,Canada,2030,projected_current_policy_min,69.90629726,Projected
340,Electricity,Renewable_energy_generation_(index),1990_value_normalised_to_1,CA,Canada,2015,projected_current_policy_min,1.38974858,Projected
341,Electricity,Renewable_energy_generation_(index),1990_value_normalised_to_1,CA,Canada,2020,projected_current_policy_min,1.456077371,Projected
342,Electricity,Renewable_energy_generation_(index),1990_value_normalised_to_1,CA,Canada,2025,projected_current_policy_min,1.521722198,Projected
343,Electricity,Renewable_energy_generation_(index),1990_value_normalised_to_1,CA,Canada,2030,projected_current_policy_min,1.624601107,Projected
344,Electricity,Renewable_energy_generation_(index),1990_value_normalised_to_1,CA,Canada,2015,projected_current_policy_min,1.38974858,Projected
345,Electricity,Renewable_energy_generation_(index),1990_value_normalised_to_1,CA,Canada,2020,projected_current_policy_min,1.456077371,Projected
